path,target,pred,confidence
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1315_r10_c12.jpg,W,B,0.9078
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1315_r15_c02.jpg,W,E,0.9908
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1315_r15_c03.jpg,W,E,0.9935
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1315_r15_c08.jpg,W,E,0.9626
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r00_c10.jpg,W,E,0.9061
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r01_c06.jpg,W,B,0.9717
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r05_c10.jpg,W,E,0.9711
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r10_c12.jpg,W,B,0.9252
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r14_c01.jpg,W,B,0.9245
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r15_c02.jpg,W,E,0.9893
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r15_c03.jpg,W,E,0.9922
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1316_r15_c08.jpg,W,E,0.9837
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r00_c10.jpg,W,E,0.9122
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r01_c06.jpg,W,B,0.9732
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r05_c10.jpg,W,E,0.9820
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r10_c12.jpg,W,B,0.9150
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r14_c01.jpg,W,B,0.9338
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r15_c02.jpg,W,E,0.9921
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r15_c03.jpg,W,E,0.9897
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r15_c08.jpg,W,E,0.9837
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1317_r16_c11.jpg,W,E,0.9020
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r01_c06.jpg,W,B,0.9667
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r05_c10.jpg,W,E,0.9763
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r11_c13.jpg,W,E,0.9184
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r13_c11.jpg,W,B,0.9021
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r15_c02.jpg,W,E,0.9890
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r15_c03.jpg,W,E,0.9883
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r15_c08.jpg,W,E,0.9846
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1318_r16_c11.jpg,W,E,0.9241
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r00_c10.jpg,W,E,0.9006
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r01_c06.jpg,W,B,0.9681
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r05_c10.jpg,W,E,0.9730
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r11_c13.jpg,W,E,0.9198
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r14_c01.jpg,W,B,0.9174
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r15_c02.jpg,W,E,0.9922
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r15_c03.jpg,W,E,0.9936
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1319_r15_c08.jpg,W,E,0.9874
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r01_c06.jpg,W,B,0.9596
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r05_c10.jpg,W,E,0.9726
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r10_c12.jpg,W,B,0.9103
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r11_c13.jpg,W,E,0.9195
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r14_c01.jpg,W,B,0.9438
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r14_c13.jpg,W,B,0.9369
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r15_c02.jpg,W,E,0.9918
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r15_c03.jpg,W,E,0.9939
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1320_r15_c08.jpg,W,E,0.9785
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r00_c10.jpg,W,E,0.9001
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r01_c06.jpg,W,B,0.9688
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r05_c10.jpg,W,E,0.9634
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r11_c13.jpg,W,E,0.9423
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r13_c11.jpg,W,B,0.9055
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r14_c01.jpg,W,B,0.9215
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r14_c13.jpg,W,B,0.9367
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r15_c02.jpg,W,E,0.9932
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r15_c03.jpg,W,E,0.9918
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r15_c08.jpg,W,E,0.9816
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1321_r16_c11.jpg,W,E,0.9007
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r01_c06.jpg,W,B,0.9653
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r05_c10.jpg,W,E,0.9667
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r11_c13.jpg,W,E,0.9404
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r13_c13.jpg,W,B,0.9909
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r14_c01.jpg,W,B,0.9212
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r14_c13.jpg,W,B,0.9319
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r15_c02.jpg,W,E,0.9922
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r15_c03.jpg,W,E,0.9923
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1322_r15_c08.jpg,W,E,0.9681
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r00_c10.jpg,W,E,0.9133
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r01_c06.jpg,W,B,0.9679
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r05_c10.jpg,W,E,0.9601
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r10_c12.jpg,W,B,0.9306
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r11_c13.jpg,W,E,0.9398
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r11_c18.jpg,W,E,0.9713
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r13_c11.jpg,W,B,0.9292
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r13_c13.jpg,W,B,0.9863
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r14_c01.jpg,W,B,0.9425
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r14_c13.jpg,W,B,0.9233
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r15_c02.jpg,W,E,0.9904
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r15_c03.jpg,W,E,0.9926
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1323_r15_c08.jpg,W,E,0.9824
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r00_c10.jpg,W,E,0.9025
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r01_c06.jpg,W,B,0.9572
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r05_c10.jpg,W,E,0.9558
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r10_c12.jpg,W,B,0.9173
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r11_c13.jpg,W,E,0.9522
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r11_c18.jpg,W,E,0.9654
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r13_c11.jpg,W,B,0.9143
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r13_c13.jpg,W,B,0.9923
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r14_c13.jpg,W,B,0.9501
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r15_c02.jpg,W,E,0.9890
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r15_c03.jpg,W,E,0.9950
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1324_r15_c08.jpg,W,E,0.9629
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r00_c10.jpg,W,E,0.9088
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r01_c06.jpg,W,B,0.9604
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r05_c10.jpg,W,E,0.9664
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r10_c12.jpg,W,B,0.9348
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r11_c13.jpg,W,E,0.9576
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r13_c11.jpg,W,B,0.9034
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r13_c13.jpg,W,B,0.9903
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r14_c01.jpg,W,B,0.9256
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r14_c13.jpg,W,B,0.9493
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r15_c02.jpg,W,E,0.9894
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r15_c03.jpg,W,E,0.9944
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1325_r15_c08.jpg,W,E,0.9727
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r00_c10.jpg,W,E,0.9273
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r01_c06.jpg,W,B,0.9745
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r05_c10.jpg,W,E,0.9798
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r10_c12.jpg,W,B,0.9351
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r11_c13.jpg,W,E,0.9513
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r13_c11.jpg,W,B,0.9450
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r13_c13.jpg,W,B,0.9918
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r14_c01.jpg,W,B,0.9193
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r14_c13.jpg,W,B,0.9347
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r15_c01.jpg,W,E,0.9886
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r15_c02.jpg,W,E,0.9856
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r15_c03.jpg,W,E,0.9890
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1326_r15_c08.jpg,W,E,0.9581
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r01_c06.jpg,W,B,0.9657
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r05_c10.jpg,W,E,0.9646
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r10_c12.jpg,W,B,0.9179
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r11_c13.jpg,W,E,0.9610
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r13_c11.jpg,W,B,0.9340
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r13_c13.jpg,W,B,0.9873
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r14_c13.jpg,W,B,0.9303
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r15_c01.jpg,W,E,0.9898
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r15_c02.jpg,W,E,0.9910
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r15_c03.jpg,W,E,0.9916
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r15_c08.jpg,W,E,0.9622
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1327_r16_c11.jpg,W,E,0.9101
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r00_c10.jpg,W,E,0.9043
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r01_c06.jpg,W,B,0.9274
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r05_c10.jpg,W,E,0.9649
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r08_c08.jpg,W,B,0.9045
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r10_c12.jpg,W,B,0.9410
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r11_c13.jpg,W,E,0.9419
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r13_c11.jpg,W,B,0.9220
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r13_c13.jpg,W,B,0.9901
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r14_c13.jpg,W,B,0.9329
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r15_c01.jpg,W,E,0.9879
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r15_c02.jpg,W,E,0.9904
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r15_c03.jpg,W,E,0.9937
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1328_r15_c08.jpg,W,E,0.9779
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r00_c10.jpg,W,E,0.9021
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r01_c06.jpg,W,B,0.9345
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r05_c10.jpg,W,E,0.9679
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r08_c08.jpg,W,B,0.9033
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r10_c12.jpg,W,B,0.9057
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r11_c13.jpg,W,E,0.9558
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r13_c11.jpg,W,B,0.9423
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r13_c13.jpg,W,B,0.9892
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r14_c13.jpg,W,B,0.9381
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r15_c01.jpg,W,E,0.9898
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r15_c02.jpg,W,E,0.9881
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r15_c03.jpg,W,E,0.9874
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r15_c08.jpg,W,E,0.9541
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1329_r16_c11.jpg,W,E,0.9069
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r00_c10.jpg,W,E,0.9107
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r01_c06.jpg,W,B,0.9633
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r05_c10.jpg,W,E,0.9636
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r11_c13.jpg,W,E,0.9588
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r13_c11.jpg,W,B,0.9190
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r13_c13.jpg,W,B,0.9900
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r14_c13.jpg,W,B,0.9362
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r15_c01.jpg,W,E,0.9834
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r15_c02.jpg,W,E,0.9890
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r15_c03.jpg,W,E,0.9915
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1330_r15_c08.jpg,W,E,0.9652
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r00_c10.jpg,W,E,0.9070
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r01_c06.jpg,W,B,0.9576
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r05_c10.jpg,W,E,0.9667
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r08_c08.jpg,W,B,0.9275
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r11_c13.jpg,W,E,0.9552
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r13_c11.jpg,W,B,0.9211
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r13_c13.jpg,W,B,0.9901
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r14_c13.jpg,W,B,0.9359
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r15_c01.jpg,W,E,0.9910
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r15_c02.jpg,W,E,0.9870
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r15_c03.jpg,W,E,0.9940
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r15_c08.jpg,W,E,0.9807
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1331_r16_c11.jpg,W,E,0.9195
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r01_c06.jpg,W,B,0.9575
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r02_c16.jpg,W,E,0.9023
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r02_c18.jpg,W,E,0.9487
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r05_c10.jpg,W,E,0.9828
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r11_c13.jpg,W,E,0.9444
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r13_c11.jpg,W,B,0.9161
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r13_c13.jpg,W,B,0.9871
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r14_c13.jpg,W,B,0.9358
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r15_c01.jpg,W,E,0.9864
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r15_c02.jpg,W,E,0.9893
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r15_c03.jpg,W,E,0.9930
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r15_c08.jpg,W,E,0.9746
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1332_r16_c11.jpg,W,E,0.9105
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r00_c10.jpg,W,E,0.9139
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r01_c06.jpg,W,B,0.9623
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r02_c18.jpg,W,E,0.9515
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r05_c10.jpg,W,E,0.9673
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r11_c13.jpg,W,E,0.9584
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r13_c13.jpg,W,B,0.9910
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r14_c01.jpg,W,B,0.9176
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r14_c13.jpg,W,B,0.9133
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r15_c01.jpg,W,E,0.9886
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r15_c02.jpg,W,E,0.9872
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r15_c03.jpg,W,E,0.9911
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1333_r15_c08.jpg,W,E,0.9463
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r00_c10.jpg,W,E,0.9009
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r00_c15.jpg,W,E,0.9177
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r01_c06.jpg,W,B,0.9685
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r02_c18.jpg,W,E,0.9449
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r05_c10.jpg,W,E,0.9731
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r08_c08.jpg,W,B,0.9051
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r11_c13.jpg,W,E,0.9482
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r13_c11.jpg,W,B,0.9142
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r13_c13.jpg,W,B,0.9906
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r14_c13.jpg,W,B,0.9155
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r15_c01.jpg,W,E,0.9900
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r15_c02.jpg,W,E,0.9904
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r15_c03.jpg,W,E,0.9888
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1334_r15_c08.jpg,W,E,0.9780
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r01_c06.jpg,W,B,0.9683
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r02_c18.jpg,W,E,0.9341
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r05_c10.jpg,W,E,0.9752
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r11_c13.jpg,W,E,0.9648
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r13_c13.jpg,W,B,0.9915
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r14_c01.jpg,W,B,0.9312
D:\Codes\Data\Gomrade\dataset2\patches\W\Corsolini-Carta_MLC_1335_r14_c13.jpg,W,B,0.9308
